time_s,thread,caller_rva,dt,in_x,in_y,current_dt,current_x,current_y,previous_dt,previous_x,previous_y,blend_prev,preclamp_x,preclamp_y,limit,clamped_x,clamped_y,effective_dt,scale_30hz,predicted_out_x,predicted_out_y,actual_out_x,actual_out_y,error_x,error_y,counterfactual_unclamped_out_x,counterfactual_unclamped_out_y,clamp_x,clamp_y
13269.9191126,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.01900000125169754,0.0,0.0,0.030000001192092896,0.0,-0.008960011838277637,0.6122448917529527,0.0,-0.005485721478031467,2.0,0.0,-0.005485721478031467,0.02573469502448738,1.2952682478504451,0.0,-0.007105480847045372,0.0,-0.0071054804138839245,0.0,-4.3316144768268394e-10,0.0,-0.007105480847045372,0,0
13269.9252611,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.02500000223517418,0.0,0.0,0.030000001192092896,0.0,-0.008960011838277637,0.545454533139537,0.0,-0.0048872790741724525,2.0,0.0,-0.0048872790741724525,0.027727274331918447,1.2021857227762713,0.0,-0.005875417126193356,0.0,-0.005875417497009039,0.0,3.70815682847192e-10,0.0,-0.005875417126193356,0,0
13269.9313353,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.031000003218650818,0.0,0.0,0.030000001192092896,0.0,-0.008960011838277637,0.4918032626700778,0.0,-0.004406563055627463,2.0,0.0,-0.004406563055627463,0.030508198959312942,1.0926024632849718,0.0,-0.004814621649199119,0.0,-0.004814621526747942,0.0,-1.2245117680248496e-10,0.0,-0.004814621649199119,0,0
13269.9406189,5324,0x0033F407,0.008999999612569809,0.0,0.0,0.008999999612569809,0.0,0.0,0.031000003218650818,0.0,0.0,0.7750000256113689,0.0,0.0,2.0,0.0,0.0,0.0260500029707328,1.2795903851060348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13269.9473609,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.014999999664723873,0.0,0.0,0.031000003218650818,0.0,0.0,0.6739130712066723,0.0,0.0,2.0,0.0,0.0,0.025782611199068453,1.2928610324208625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13269.9522964,5324,0x0033F407,0.004999999888241291,0.0,0.0,0.019999999552965164,0.0,0.0,0.031000003218650818,0.0,0.0,0.6078431673322153,0.0,0.0,2.0,0.0,0.0,0.02668627662178151,1.2490814588246626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13269.9576488,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.026000000536441803,0.0,0.0,0.031000003218650818,0.0,0.0,0.5438596697615331,0.0,0.0,2.0,0.0,0.0,0.02871930034399478,1.1606596586293005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13269.9637019,5324,0x0033F407,0.007000000216066837,0.0,0.0,0.032999999821186066,0.0,0.0,0.031000003218650818,0.0,0.0,0.4843750272848398,0.0,0.0,2.0,0.0,0.0,0.03203125141226347,1.0406503606216069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13269.9696568,5324,0x0033F407,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0,0.032999999821186066,0.0,0.0,0.8684210545664597,0.0,0.0,2.0,0.0,0.0,0.029315789357869992,1.1370436909072963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13269.9759922,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.010999999940395355,0.0,0.0,0.032999999821186066,0.0,0.0,0.75,0.0,0.0,2.0,0.0,0.0,0.027499999850988388,1.2121212186892172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13269.9819278,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.017000000923871994,0.0,0.0,0.032999999821186066,0.0,0.0,0.6599999865889551,0.0,0.0,2.0,0.0,0.0,0.027559999981522577,1.209482342368703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13269.9879252,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.023000001907348633,0.0,0.0,0.032999999821186066,0.0,0.0,0.5892856929033089,0.0,0.0,2.0,0.0,0.0,0.02889285760703597,1.1536876617291056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13269.9952932,5324,0x0033F407,0.007000000216066837,0.0,0.0,0.030000001192092896,0.0,0.0,0.032999999821186066,0.0,0.0,0.5238095125463637,0.0,0.0,2.0,0.0,0.0,0.03157142901163795,1.055806923438464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.0006574,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.006000000052154064,0.0,0.0,0.030000001192092896,0.0,0.0,0.8333333376450117,0.0,0.0,2.0,0.0,0.0,0.026000001105583377,1.2820512275353386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.0064397,5324,0x0033F407,0.004999999888241291,0.0,0.0,0.010999999940395355,0.0,0.0,0.030000001192092896,0.0,0.0,0.7317073259376329,0.0,0.0,2.0,0.0,0.0,0.02490244004908664,1.3385569152110426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.0122827,5324,0x0033F407,0.007000000216066837,0.0,0.0,0.017999999225139618,0.0,0.0,0.030000001192092896,0.0,0.0,0.6250000194025535,0.0,0.0,2.0,0.0,0.0,0.025500000687316095,1.3071895072502333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.0181598,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.024000000208616257,0.0,0.0,0.030000001192092896,0.0,0.0,0.5555555632207617,0.0,0.0,2.0,0.0,0.0,0.027333334134316746,1.2195121593850362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.0242333,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.030000001192092896,0.0,0.0,0.030000001192092896,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.030000001192092896,1.111111066959524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.0307872,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.006000000052154064,0.0,0.0,0.030000001192092896,0.0,0.0,0.8333333376450117,0.0,0.0,2.0,0.0,0.0,0.026000001105583377,1.2820512275353386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.0364672,5324,0x0033F407,0.004999999888241291,0.0,0.0,0.010999999940395355,0.0,0.0,0.030000001192092896,0.0,0.0,0.7317073259376329,0.0,0.0,2.0,0.0,0.0,0.02490244004908664,1.3385569152110426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.0426355,5324,0x0033F407,0.007000000216066837,0.0,0.0,0.017999999225139618,0.0,0.0,0.030000001192092896,0.0,0.0,0.6250000194025535,0.0,0.0,2.0,0.0,0.0,0.025500000687316095,1.3071895072502333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.0486476,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.024000000208616257,0.0,0.0,0.030000001192092896,0.0,0.0,0.5555555632207617,0.0,0.0,2.0,0.0,0.0,0.027333334134316746,1.2195121593850362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.0546276,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.030000001192092896,0.0,0.0,0.030000001192092896,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.030000001192092896,1.111111066959524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.060528,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.006000000052154064,0.0,0.0,0.030000001192092896,0.0,0.0,0.8333333376450117,0.0,0.0,2.0,0.0,0.0,0.026000001105583377,1.2820512275353386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.0670281,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.012000000104308128,0.0,0.0,0.030000001192092896,0.0,0.0,0.7142857206212418,0.0,0.0,2.0,0.0,0.0,0.02485714385247961,1.3409961148858294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.0728229,5324,0x0033F407,0.007000000216066837,0.0,0.0,0.01900000125169754,0.0,0.0,0.030000001192092896,0.0,0.0,0.6122448917529527,0.0,0.0,2.0,0.0,0.0,0.02573469502448738,1.2952682478504451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.078762,5324,0x0033F407,0.004999999888241291,0.0,0.0,0.024000000208616257,0.0,0.0,0.030000001192092896,0.0,0.0,0.5555555632207617,0.0,0.0,2.0,0.0,0.0,0.027333334134316746,1.2195121593850362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.084738,5324,0x0033F407,0.007000000216066837,0.0,0.0,0.03099999949336052,0.0,0.0,0.030000001192092896,0.0,0.0,0.4918032927046664,0.0,0.0,2.0,0.0,0.0,0.030508197036098028,1.0926025321618493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.0912047,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.006000000052154064,0.0,0.0,0.03099999949336052,0.0,0.0,0.8378378344363675,0.0,0.0,2.0,0.0,0.0,0.026945945444884878,1.2370444897364314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.0968792,5324,0x0033F407,0.004999999888241291,0.0,0.0,0.010999999940395355,0.0,0.0,0.03099999949336052,0.0,0.0,0.7380952359833955,0.0,0.0,2.0,0.0,0.0,0.025761904330108984,1.2939002065299696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.1031274,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.017000000923871994,0.0,0.0,0.03099999949336052,0.0,0.0,0.6458333171645387,0.0,0.0,2.0,0.0,0.0,0.026041666440303566,1.2800000111261993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.1089529,5324,0x0033F407,0.007000000216066837,0.0,0.0,0.024000000208616257,0.0,0.0,0.03099999949336052,0.0,0.0,0.563636357478859,0.0,0.0,2.0,0.0,0.0,0.02794545430782413,1.1927998366446566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.1149509,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.030000001192092896,0.0,0.0,0.03099999949336052,0.0,0.0,0.5081967072953336,0.0,0.0,2.0,0.0,0.0,0.030508197036098028,1.0926025321618493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.1210105,5324,0x0033F407,0.004999999888241291,0.0,0.0,0.004999999888241291,0.0,0.0,0.030000001192092896,0.0,0.0,0.8571428647454902,0.0,0.0,2.0,0.0,0.0,0.026428572624465643,1.261261204189127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.1269962,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.010999999940395355,0.0,0.0,0.030000001192092896,0.0,0.0,0.7317073259376329,0.0,0.0,2.0,0.0,0.0,0.02490244004908664,1.3385569152110426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.1331659,5324,0x0033F407,0.007000000216066837,0.0,0.0,0.017999999225139618,0.0,0.0,0.030000001192092896,0.0,0.0,0.6250000194025535,0.0,0.0,2.0,0.0,0.0,0.025500000687316095,1.3071895072502333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.1396463,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.024000000208616257,0.0,0.0,0.030000001192092896,0.0,0.0,0.5555555632207617,0.0,0.0,2.0,0.0,0.0,0.027333334134316746,1.2195121593850362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.1453692,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.030000001192092896,0.0,0.0,0.030000001192092896,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.030000001192092896,1.111111066959524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.1513047,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.006000000052154064,0.0,0.0,0.030000001192092896,0.0,0.0,0.8333333376450117,0.0,0.0,2.0,0.0,0.0,0.026000001105583377,1.2820512275353386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.1578078,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.012000000104308128,0.0,0.0,0.030000001192092896,0.0,0.0,0.7142857206212418,0.0,0.0,2.0,0.0,0.0,0.02485714385247961,1.3409961148858294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.1635832,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.017999999225139618,0.0,0.0,0.030000001192092896,0.0,0.0,0.6250000194025535,0.0,0.0,2.0,0.0,0.0,0.025500000687316095,1.3071895072502333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.1695483,5324,0x0033F407,0.007000000216066837,0.0,0.0,0.02499999850988388,0.0,0.0,0.030000001192092896,0.0,0.0,0.5454545700845641,0.0,0.0,2.0,0.0,0.0,0.027727272823329867,1.2021857881849274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.1755796,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.03099999949336052,0.0,0.0,0.030000001192092896,0.0,0.0,0.4918032927046664,0.0,0.0,2.0,0.0,0.0,0.030508197036098028,1.0926025321618493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.1820249,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.006000000052154064,0.0,0.0,0.03099999949336052,0.0,0.0,0.8378378344363675,0.0,0.0,2.0,0.0,0.0,0.026945945444884878,1.2370444897364314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.1884064,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.012000000104308128,0.0,0.0,0.03099999949336052,0.0,0.0,0.7209302275212408,0.0,0.0,2.0,0.0,0.0,0.025697673986761104,1.2971342601087537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.1938362,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.017999999225139618,0.0,0.0,0.03099999949336052,0.0,0.0,0.6326530674307211,0.0,0.0,2.0,0.0,0.0,0.026224489271429768,1.271076549416285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.1997846,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.024000000208616257,0.0,0.0,0.03099999949336052,0.0,0.0,0.563636357478859,0.0,0.0,2.0,0.0,0.0,0.02794545430782413,1.1927998366446566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.2057962,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.030000001192092896,0.0,0.0,0.03099999949336052,0.0,0.0,0.5081967072953336,0.0,0.0,2.0,0.0,0.0,0.030508197036098028,1.0926025321618493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.2119216,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.006000000052154064,0.0,0.0,0.030000001192092896,0.0,0.0,0.8333333376450117,0.0,0.0,2.0,0.0,0.0,0.026000001105583377,1.2820512275353386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.217972,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.012000000104308128,0.0,0.0,0.030000001192092896,0.0,0.0,0.7142857206212418,0.0,0.0,2.0,0.0,0.0,0.02485714385247961,1.3409961148858294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.2239973,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.017999999225139618,0.0,0.0,0.030000001192092896,0.0,0.0,0.6250000194025535,0.0,0.0,2.0,0.0,0.0,0.025500000687316095,1.3071895072502333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.2305825,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.024000000208616257,0.0,0.0,0.030000001192092896,0.0,0.0,0.5555555632207617,0.0,0.0,2.0,0.0,0.0,0.027333334134316746,1.2195121593850362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.2363151,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.030000001192092896,0.0,0.0,0.030000001192092896,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.030000001192092896,1.111111066959524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.2421959,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.006000000052154064,0.0,0.0,0.030000001192092896,0.0,0.0,0.8333333376450117,0.0,0.0,2.0,0.0,0.0,0.026000001105583377,1.2820512275353386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.2487998,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.012000000104308128,0.0,0.0,0.030000001192092896,0.0,0.0,0.7142857206212418,0.0,0.0,2.0,0.0,0.0,0.02485714385247961,1.3409961148858294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.2543948,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.017999999225139618,0.0,0.0,0.030000001192092896,0.0,0.0,0.6250000194025535,0.0,0.0,2.0,0.0,0.0,0.025500000687316095,1.3071895072502333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.2603172,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.024000000208616257,0.0,0.0,0.030000001192092896,0.0,0.0,0.5555555632207617,0.0,0.0,2.0,0.0,0.0,0.027333334134316746,1.2195121593850362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.2664709,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.030000001192092896,0.0,0.0,0.030000001192092896,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.030000001192092896,1.111111066959524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.2726042,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.006000000052154064,0.0,0.0,0.030000001192092896,0.0,0.0,0.8333333376450117,0.0,0.0,2.0,0.0,0.0,0.026000001105583377,1.2820512275353386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.2785689,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.012000000104308128,0.0,0.0,0.030000001192092896,0.0,0.0,0.7142857206212418,0.0,0.0,2.0,0.0,0.0,0.02485714385247961,1.3409961148858294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.2846235,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.017999999225139618,0.0,0.0,0.030000001192092896,0.0,0.0,0.6250000194025535,0.0,0.0,2.0,0.0,0.0,0.025500000687316095,1.3071895072502333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.2906245,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.024000000208616257,0.0,0.0,0.030000001192092896,0.0,0.0,0.5555555632207617,0.0,0.0,2.0,0.0,0.0,0.027333334134316746,1.2195121593850362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.2967116,5324,0x0033F407,0.007000000216066837,0.0,0.0,0.03099999949336052,0.0,0.0,0.030000001192092896,0.0,0.0,0.4918032927046664,0.0,0.0,2.0,0.0,0.0,0.030508197036098028,1.0926025321618493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.3027589,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.006000000052154064,0.0,0.0,0.03099999949336052,0.0,0.0,0.8378378344363675,0.0,0.0,2.0,0.0,0.0,0.026945945444884878,1.2370444897364314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.3088914,5324,0x0033F407,0.004999999888241291,0.0,0.0,0.010999999940395355,0.0,0.0,0.03099999949336052,0.0,0.0,0.7380952359833955,0.0,0.0,2.0,0.0,0.0,0.025761904330108984,1.2939002065299696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.31542,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.017000000923871994,0.0,0.0,0.03099999949336052,0.0,0.0,0.6458333171645387,0.0,0.0,2.0,0.0,0.0,0.026041666440303566,1.2800000111261993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.3210569,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.023000001907348633,0.0,0.0,0.03099999949336052,0.0,0.0,0.5740740498009211,0.0,0.0,2.0,0.0,0.0,0.027592592919948068,1.2080536769429522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.3271074,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.02900000289082527,0.0,0.0,0.03099999949336052,0.0,0.0,0.5166666376921877,0.0,0.0,2.0,0.0,0.0,0.030033334410852958,1.109877873609927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.3330643,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.006000000052154064,0.0,0.0,0.02900000289082527,0.0,0.0,0.828571441495904,0.0,0.0,2.0,0.0,0.0,0.02505714555860175,1.3302925209647627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.3392655,5324,0x0033F407,0.007000000216066837,0.0,0.0,0.013000000268220901,0.0,0.0,0.02900000289082527,0.0,0.0,0.6904762073709297,0.0,0.0,2.0,0.0,0.0,0.024047621397001697,1.3861384784396762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.3452915,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.01900000125169754,0.0,0.0,0.02900000289082527,0.0,0.0,0.6041666747510633,0.0,0.0,2.0,0.0,0.0,0.025041668989514525,1.3311146851789593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.35169,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.02500000223517418,0.0,0.0,0.02900000289082527,0.0,0.0,0.5370370395921056,0.0,0.0,2.0,0.0,0.0,0.027148150745651523,1.2278307147190322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.3574121,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.031000003218650818,0.0,0.0,0.02900000289082527,0.0,0.0,0.4833333322985306,0.0,0.0,2.0,0.0,0.0,0.030033336395604744,1.109877800263694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.3634038,5324,0x0033F407,0.007000000216066837,0.0,0.0,0.007000000216066837,0.0,0.0,0.031000003218650818,0.0,0.0,0.8157894846485335,0.0,0.0,2.0,0.0,0.0,0.026578950297108078,1.2541252743514166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13270.3703159,5324,0x0033F407,0.006000000052154064,0.0,0.0,0.013000000268220901,0.0,0.0,0.031000003218650818,0.0,0.0,0.704545471863435,0.0,0.0,2.0,0.0,0.0,0.025681820840474767,1.297934968878831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
